Date,suburb,status,time,station,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2024/01/19,Wanneroo,BURNT,15,Perth,21.4,27.6,0.0,10.2,12.8,SW,37.0,14.0
2024/01/22,Gnangara,ADVICE,14,Millendon (Swan Valley),13.4,30.6,0.0,10.2,13.1,SW,31.0,14.0
2024/01/22,Wanneroo,ADVICE,14,Perth,15.9,28.0,0.0,10.2,13.1,SSW,41.0,15.0
2024/01/23,Gnangara,ADVICE,16,Millendon (Swan Valley),14.0,30.0,0.0,9.4,13.0,SW,44.0,14.0
2024/01/23,Gnangara,BURNT,10,Millendon (Swan Valley),14.0,30.0,0.0,9.4,13.0,SW,44.0,14.0
2024/01/23,Lexia,ADVICE,16,Millendon (Swan Valley),14.0,30.0,0.0,9.4,13.0,SW,44.0,14.0
2024/01/23,Wanneroo,BURNT,10,Perth,16.6,27.7,0.0,9.4,13.0,S,39.0,13.0
2024/01/24,Gnangara,BURNT,15,Millendon (Swan Valley),15.6,31.9,0.0,8.6,12.9,SW,44.0,14.0
2024/01/24,Lexia,BURNT,15,Millendon (Swan Valley),15.6,31.9,0.0,8.6,12.9,SW,44.0,14.0
2024/01/24,South Lake,BURNT,10,Jandakot,16.2,29.4,0.0,10.0,12.9,SW,50.0,14.0
2024/01/26,Southern River,ADVICE,10,Jandakot,16.2,30.6,0.0,10.0,12.9,ESE,48.0,2.0
2024/01/27,Southern River,ADVICE,10,Jandakot,16.6,32.6,0.0,10.0,13.0,ESE,39.0,5.0
2024/01/28,Southern River,ADVICE,10,Jandakot,13.3,28.0,0.0,10.0,12.1,WSW,44.0,13.0
2024/01/30,Southern River,ADVICE,10,Jandakot,17.1,36.3,0.0,10.0,12.9,ESE,48.0,3.0
2024/02/01,Southern River,ADVICE,9,Jandakot,23.3,41.9,0.0,10.0,12.7,WSW,37.0,15.0
2024/02/04,Midvale,ADVICE,18,Gooseberry Hill,14.4,28.0,0.0,10.0,12.1,S,57.0,16.0
2024/02/04,Mundaring,ADVICE,18,Gooseberry Hill,14.4,28.0,0.0,10.0,12.1,S,57.0,16.0
2024/02/04,Stratton,ADVICE,18,Millendon (Swan Valley),16.0,28.0,0.0,11.0,12.7,SW,39.0,16.0
2024/02/04,Swan View,ADVICE,18,Gooseberry Hill,14.4,28.0,0.0,10.0,12.1,S,57.0,16.0
2024/02/05,Middle Swan,ADVICE,19,Millendon (Swan Valley),14.9,28.9,0.0,10.0,12.7,E,31.0,8.0
2024/02/05,Midvale,ADVICE,10,Gooseberry Hill,13.6,28.7,0.0,10.0,12.1,ESE,44.0,1.0
2024/02/05,Midvale,BURNT,11,Gooseberry Hill,13.6,28.7,0.0,10.0,12.1,ESE,44.0,1.0
2024/02/05,Stratton,ADVICE,10,Millendon (Swan Valley),14.9,28.9,0.0,10.0,12.7,E,31.0,8.0
2024/02/05,Stratton,BURNT,11,Millendon (Swan Valley),14.9,28.9,0.0,10.0,12.7,E,31.0,8.0
2024/02/05,Swan View,ADVICE,10,Gooseberry Hill,13.6,28.7,0.0,10.0,12.1,ESE,44.0,1.0
2024/02/05,Swan View,BURNT,11,Gooseberry Hill,13.6,28.7,0.0,10.0,12.1,ESE,44.0,1.0
2024/02/06,Middle Swan,ADVICE,11,Millendon (Swan Valley),15.9,33.1,0.0,8.8,12.6,ESE,35.0,11.0
2024/02/06,Midvale,ADVICE,11,Gooseberry Hill,15.1,32.5,0.0,10.0,12.1,E,57.0,6.0
2024/02/06,Stratton,ADVICE,11,Millendon (Swan Valley),15.9,33.1,0.0,8.8,12.6,ESE,35.0,11.0
2024/02/07,Bullsbrook,ADVICE,15,Pearce,18.6,37.2,0.0,10.0,12.6,E,52.0,2.0
2024/02/07,Bullsbrook,EMERGENCY WARNING,12,Pearce,18.6,37.2,0.0,10.0,12.6,E,52.0,2.0
2024/02/07,Bullsbrook,WATCH AND ACT,13,Pearce,18.6,37.2,0.0,10.0,12.6,E,52.0,2.0
2024/02/07,Casuarina,ADVICE,17,Garden Island,19.3,33.7,0.0,10.0,12.1,S,44.0,19.0
2024/02/07,Casuarina,WATCH AND ACT,16,Garden Island,19.3,33.7,0.0,10.0,12.1,S,44.0,19.0
2024/02/07,Middle Swan,ADVICE,11,Millendon (Swan Valley),18.7,37.0,0.0,10.6,12.6,E,37.0,1.0
2024/02/07,Midvale,ADVICE,11,Gooseberry Hill,16.7,37.0,0.0,10.0,12.1,E,69.0,5.0
2024/02/07,Oldbury,ADVICE,17,Jandakot,15.9,36.5,0.0,10.0,12.6,ESE,44.0,2.0
2024/02/07,Stratton,ADVICE,11,Millendon (Swan Valley),18.7,37.0,0.0,10.6,12.6,E,37.0,1.0
2024/02/08,Belmont,WATCH AND ACT,7,Perth,17.4,39.9,0.0,11.8,12.7,S,35.0,16.0
2024/02/08,Bullsbrook,ADVICE,10,Pearce,18.3,41.0,0.0,10.0,12.7,SSW,41.0,18.0
2024/02/08,Casuarina,ADVICE,11,Garden Island,18.1,36.5,0.0,10.0,12.1,S,39.0,19.0
2024/02/08,Guildford,WATCH AND ACT,6,Perth Airport,15.4,41.1,0.0,11.8,12.7,ENE,50.0,12.0
2024/02/08,Hazelmere,WATCH AND ACT,6,Perth Airport,15.4,41.1,0.0,11.8,12.7,ENE,50.0,12.0
2024/02/08,High Wycombe,WATCH AND ACT,6,Perth Airport,15.4,41.1,0.0,11.8,12.7,ENE,50.0,12.0
2024/02/08,Jarrahdale,ADVICE,12,Jandakot,17.5,40.0,0.0,10.0,12.7,ESE,41.0,2.0
2024/02/08,Kalamunda,WATCH AND ACT,6,Gooseberry Hill,21.9,40.5,0.0,10.0,12.1,E,59.0,4.0
2024/02/08,Middle Swan,ADVICE,11,Millendon (Swan Valley),18.5,40.9,0.0,11.8,12.7,SW,35.0,15.0
2024/02/08,Midvale,ADVICE,11,Gooseberry Hill,21.9,40.5,0.0,10.0,12.1,E,59.0,4.0
2024/02/08,Oldbury,ADVICE,11,Jandakot,17.5,40.0,0.0,10.0,12.7,ESE,41.0,2.0
2024/02/08,Perth Airport,WATCH AND ACT,6,Perth Airport,15.4,41.1,0.0,11.8,12.7,ENE,50.0,12.0
2024/02/08,Serpentine,ADVICE,12,Jandakot,17.5,40.0,0.0,10.0,12.7,ESE,41.0,2.0
2024/02/08,South Guildford,WATCH AND ACT,6,Perth Airport,15.4,41.1,0.0,11.8,12.7,ENE,50.0,12.0
2024/02/08,South Perth,WATCH AND ACT,6,Perth,17.4,39.9,0.0,11.8,12.7,S,35.0,16.0
2024/02/08,Stirling,EMERGENCY WARNING,13,Perth,17.4,39.9,0.0,11.8,12.7,S,35.0,16.0
2024/02/08,Stirling,WATCH AND ACT,24,Perth,17.4,39.9,0.0,11.8,12.7,S,35.0,16.0
2024/02/08,Stratton,ADVICE,11,Millendon (Swan Valley),18.5,40.9,0.0,11.8,12.7,SW,35.0,15.0
2024/02/09,Ascot,ADVICE,8,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Ascot,BURNT,15,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Belmont,ADVICE,8,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Belmont,BURNT,15,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Bibra Lake,ADVICE,19,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Bibra Lake,WATCH AND ACT,13,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Bullsbrook,ADVICE,11,Pearce,21.7,44.8,0.0,10.0,12.5,SW,41.0,15.0
2024/02/09,Casuarina,ADVICE,11,Garden Island,20.6,41.3,0.0,10.0,12.1,S,31.0,16.0
2024/02/09,Casuarina,BURNT,16,Garden Island,20.6,41.3,0.0,10.0,12.1,S,31.0,16.0
2024/02/09,Coogee,ADVICE,19,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Coogee,WATCH AND ACT,13,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Guildford,ADVICE,8,Perth Airport,18.8,43.4,0.0,14.2,12.5,ENE,46.0,7.0
2024/02/09,Guildford,BURNT,15,Perth Airport,18.8,43.4,0.0,14.2,12.5,ENE,46.0,7.0
2024/02/09,Jarrahdale,ADVICE,11,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Jarrahdale,BURNT,16,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Middle Swan,ADVICE,10,Millendon (Swan Valley),20.2,43.6,0.0,14.2,12.5,SW,35.0,16.0
2024/02/09,Middle Swan,BURNT,15,Millendon (Swan Valley),20.2,43.6,0.0,14.2,12.5,SW,35.0,16.0
2024/02/09,Midvale,ADVICE,10,Gooseberry Hill,23.0,43.9,0.0,10.0,12.1,ESE,52.0,4.0
2024/02/09,Midvale,BURNT,15,Gooseberry Hill,23.0,43.9,0.0,10.0,12.1,ESE,52.0,4.0
2024/02/09,Munster,ADVICE,20,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Munster,WATCH AND ACT,11,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Oldbury,ADVICE,11,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Oldbury,BURNT,16,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Perth Airport,ADVICE,8,Perth Airport,18.8,43.4,0.0,14.2,12.5,ENE,46.0,7.0
2024/02/09,Perth Airport,BURNT,15,Perth Airport,18.8,43.4,0.0,14.2,12.5,ENE,46.0,7.0
2024/02/09,Redcliffe,ADVICE,8,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Redcliffe,BURNT,15,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Serpentine,ADVICE,11,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Serpentine,BURNT,16,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,South Guildford,ADVICE,8,Perth Airport,18.8,43.4,0.0,14.2,12.5,ENE,46.0,7.0
2024/02/09,South Guildford,BURNT,15,Perth Airport,18.8,43.4,0.0,14.2,12.5,ENE,46.0,7.0
2024/02/09,South Perth,ADVICE,8,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,South Perth,BURNT,15,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Spearwood,ADVICE,19,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Spearwood,WATCH AND ACT,11,Jandakot,21.0,42.6,0.0,10.0,12.5,NE,44.0,9.0
2024/02/09,Stirling,WATCH AND ACT,8,Perth,19.9,42.0,0.0,14.2,12.5,SW,33.0,15.0
2024/02/09,Stratton,ADVICE,10,Millendon (Swan Valley),20.2,43.6,0.0,14.2,12.5,SW,35.0,16.0
2024/02/09,Stratton,BURNT,15,Millendon (Swan Valley),20.2,43.6,0.0,14.2,12.5,SW,35.0,16.0
2024/02/10,Bullsbrook,ADVICE,10,Pearce,18.8,44.2,0.0,10.0,12.5,SW,44.0,15.0
2024/02/10,Bullsbrook,BURNT,10,Pearce,18.8,44.2,0.0,10.0,12.5,SW,44.0,15.0
2024/02/10,Coogee,ADVICE,10,Jandakot,20.7,42.6,0.0,10.0,12.5,W,48.0,14.0
2024/02/10,Coogee,BURNT,11,Jandakot,20.7,42.6,0.0,10.0,12.5,W,48.0,14.0
2024/02/10,Spearwood,ADVICE,10,Jandakot,20.7,42.6,0.0,10.0,12.5,W,48.0,14.0
2024/02/10,Spearwood,BURNT,11,Jandakot,20.7,42.6,0.0,10.0,12.5,W,48.0,14.0
2024/02/11,Bullsbrook,ADVICE,11,Pearce,16.6,42.5,0.0,10.0,12.4,SW,35.0,14.0
2024/02/12,Bullsbrook,ADVICE,10,Pearce,17.0,38.1,0.0,10.0,12.4,ENE,54.0,22.0
2024/02/12,Bullsbrook,BURNT,15,Pearce,17.0,38.1,0.0,10.0,12.4,ENE,54.0,22.0
2024/02/13,Gosnells,ADVICE,13,Jandakot,16.3,34.9,0.0,10.0,12.4,ESE,54.0,2.0
2024/02/13,Gosnells,BURNT,14,Jandakot,16.3,34.9,0.0,10.0,12.4,ESE,54.0,2.0
2024/02/13,Gosnells,WATCH AND ACT,11,Jandakot,16.3,34.9,0.0,10.0,12.4,ESE,54.0,2.0
2024/02/14,Mundaring,ADVICE,13,Gooseberry Hill,15.3,36.8,0.0,10.0,12.1,ESE,63.0,4.0
2024/02/14,Mundaring,BURNT,15,Gooseberry Hill,15.3,36.8,0.0,10.0,12.1,ESE,63.0,4.0
2024/02/14,Parkerville,ADVICE,13,Gooseberry Hill,15.3,36.8,0.0,10.0,12.1,ESE,63.0,4.0
2024/02/14,Parkerville,BURNT,15,Gooseberry Hill,15.3,36.8,0.0,10.0,12.1,ESE,63.0,4.0
2024/02/18,Carine,WATCH AND ACT,19,Perth,23.4,42.9,0.0,10.4,6.2,ENE,30.0,3.0
2024/02/18,Gwelup,ADVICE,18,Perth,23.4,42.9,0.0,10.4,6.2,ENE,30.0,3.0
2024/02/18,Gwelup,WATCH AND ACT,19,Perth,23.4,42.9,0.0,10.4,6.2,ENE,30.0,3.0
2024/02/18,Karrinyup,ADVICE,19,Swanbourne,24.0,43.0,0.0,10.0,12.1,E,39.0,6.0
2024/02/18,Karrinyup,WATCH AND ACT,19,Swanbourne,24.0,43.0,0.0,10.0,12.1,E,39.0,6.0
2024/02/18,Stirling,ADVICE,18,Perth,23.4,42.9,0.0,10.4,6.2,ENE,30.0,3.0
2024/02/18,Stirling,WATCH AND ACT,19,Perth,23.4,42.9,0.0,10.4,6.2,ENE,30.0,3.0
2024/02/19,Gwelup,BURNT,8,Perth,27.5,42.3,0.0,13.6,5.5,NE,35.0,10.0
2024/02/19,Karrinyup,BURNT,8,Swanbourne,28.7,42.8,0.0,10.0,12.1,E,44.0,4.0
2024/02/19,Stirling,BURNT,8,Perth,27.5,42.3,0.0,13.6,5.5,NE,35.0,10.0
2024/02/20,Bibra Lake,ADVICE,15,Jandakot,20.9,38.4,0.0,10.0,12.0,ESE,30.0,24.0
2024/02/20,Bibra Lake,EMERGENCY WARNING,16,Jandakot,20.9,38.4,0.0,10.0,12.0,ESE,30.0,24.0
2024/02/20,Bibra Lake,WATCH AND ACT,15,Jandakot,20.9,38.4,0.0,10.0,12.0,ESE,30.0,24.0
2024/02/21,Wanneroo,ADVICE,6,Perth,19.2,28.2,0.0,9.6,9.7,SSW,33.0,16.0
2024/02/22,Wanneroo,ADVICE,10,Perth,17.4,32.2,0.0,8.6,12.1,ESE,35.0,23.0
2024/02/23,Wanneroo,BURNT,9,Perth,17.9,37.7,0.0,9.0,12.1,ENE,39.0,5.0
2024/02/28,Neerabup,ADVICE,16,Pearce,15.2,33.4,0.0,10.0,7.3,E,46.0,3.0
2024/02/28,Neerabup,WATCH AND ACT,14,Pearce,15.2,33.4,0.0,10.0,7.3,E,46.0,3.0
2024/02/28,Wanneroo,ADVICE,16,Perth,17.3,30.3,0.0,8.0,7.3,S,35.0,15.0
2024/02/28,Wanneroo,WATCH AND ACT,14,Perth,17.3,30.3,0.0,8.0,7.3,S,35.0,15.0
2024/02/29,Baldivis,ADVICE,12,Garden Island,17.8,24.9,0.0,10.0,12.1,S,59.0,19.0
2024/02/29,Bertram,ADVICE,5,Garden Island,17.8,24.9,0.0,10.0,12.1,S,59.0,19.0
2024/02/29,Karnup,ADVICE,12,Mandurah,17.3,31.3,0.0,10.0,12.1,SSW,41.0,16.0
2024/02/29,Neerabup,ADVICE,10,Pearce,17.0,37.0,0.0,10.0,12.0,WSW,39.0,16.0
2024/02/29,Rockingham,ADVICE,12,Garden Island,17.8,24.9,0.0,10.0,12.1,S,59.0,19.0
2024/02/29,Wanneroo,ADVICE,10,Perth,15.9,33.5,0.0,7.8,12.0,SSW,39.0,15.0
2024/03/01,Baldivis,ADVICE,16,Garden Island,19.0,34.5,0.0,10.0,12.1,ESE,52.0,18.0
2024/03/01,Bertram,BURNT,8,Garden Island,19.0,34.5,0.0,10.0,12.1,ESE,52.0,18.0
2024/03/01,Hamilton Hill,WATCH AND ACT,22,Jandakot,19.0,34.4,0.0,10.0,11.6,E,56.0,18.0
2024/03/01,Karnup,ADVICE,16,Mandurah,18.6,32.9,0.0,10.0,12.1,SE,44.0,17.0
2024/03/01,Neerabup,ADVICE,11,Pearce,19.3,34.8,0.0,10.0,11.6,ESE,54.0,18.0
2024/03/01,Rockingham,ADVICE,16,Garden Island,19.0,34.5,0.0,10.0,12.1,ESE,52.0,18.0
2024/03/01,Wanneroo,ADVICE,11,Perth,19.5,33.8,0.0,9.4,11.6,ENE,44.0,17.0
2024/03/02,Hamilton Hill,ADVICE,10,Jandakot,19.8,30.7,0.0,10.0,3.8,ENE,74.0,23.0
2024/03/02,Hamilton Hill,BURNT,19,Jandakot,19.8,30.7,0.0,10.0,3.8,ENE,74.0,23.0
2024/03/02,Karnup,BURNT,10,Mandurah,19.8,32.0,0.0,10.0,12.1,NE,54.0,23.0
2024/03/02,Neerabup,ADVICE,10,Pearce,19.9,30.0,0.0,10.0,3.8,NNE,80.0,20.0
2024/03/02,Rockingham,BURNT,10,Garden Island,20.2,32.3,0.0,10.0,12.1,ENE,70.0,22.0
2024/03/02,Wanneroo,ADVICE,10,Perth,20.0,31.0,0.0,11.0,3.8,NE,52.0,12.0
2024/03/03,Neerabup,ADVICE,10,Pearce,23.6,36.1,0.4,10.0,10.2,NNE,72.0,9.0
2024/03/03,Wanneroo,ADVICE,10,Perth,23.7,34.6,0.0,7.8,10.2,NE,52.0,24.0
2024/03/04,Neerabup,BURNT,10,Pearce,21.0,29.3,0.0,10.0,6.2,SW,41.0,16.0
2024/03/04,Wanneroo,BURNT,10,Perth,21.1,27.0,0.0,7.2,6.2,S,41.0,17.0
2024/03/08,North Lake,ADVICE,17,Jandakot,22.1,28.7,0.4,10.0,8.1,SSW,54.0,17.0
2024/03/08,North Lake,WATCH AND ACT,16,Jandakot,22.1,28.7,0.4,10.0,8.1,SSW,54.0,17.0
2024/03/09,Jarrahdale,ADVICE,12,Jandakot,9.9,26.8,0.0,10.0,11.5,WSW,44.0,14.0
2024/03/09,Oldbury,ADVICE,12,Jandakot,9.9,26.8,0.0,10.0,11.5,WSW,44.0,14.0
2024/03/09,Serpentine,ADVICE,12,Jandakot,9.9,26.8,0.0,10.0,11.5,WSW,44.0,14.0
2024/03/10,Jarrahdale,ADVICE,10,Jandakot,14.8,28.4,0.0,10.0,11.3,E,41.0,3.0
2024/03/10,Oldbury,ADVICE,10,Jandakot,14.8,28.4,0.0,10.0,11.3,E,41.0,3.0
2024/03/10,Oldbury,BURNT,15,Jandakot,14.8,28.4,0.0,10.0,11.3,E,41.0,3.0
2024/03/10,Serpentine,ADVICE,10,Jandakot,14.8,28.4,0.0,10.0,11.3,E,41.0,3.0
2024/03/10,Serpentine,BURNT,15,Jandakot,14.8,28.4,0.0,10.0,11.3,E,41.0,3.0
2024/03/15,Beckenham,ADVICE,22,Perth Airport,21.0,32.8,0.0,8.0,10.9,E,54.0,22.0
2024/03/15,Kalamunda,ADVICE,22,Gooseberry Hill,19.3,31.2,0.0,10.0,12.1,E,61.0,10.0
2024/03/15,Kalamunda,BURNT,23,Gooseberry Hill,19.3,31.2,0.0,10.0,12.1,E,61.0,10.0
2024/03/15,Kenwick,ADVICE,22,Jandakot,21.1,32.0,0.0,10.0,10.9,ENE,44.0,11.0
2024/03/15,Kenwick,BURNT,23,Jandakot,21.1,32.0,0.0,10.0,10.9,ENE,44.0,11.0
2024/03/15,Wattle Grove,ADVICE,22,Gooseberry Hill,19.3,31.2,0.0,10.0,12.1,E,61.0,10.0
2024/03/15,Wattle Grove,BURNT,23,Gooseberry Hill,19.3,31.2,0.0,10.0,12.1,E,61.0,10.0
2024/03/19,Baskerville,EMERGENCY WARNING,22,Millendon (Swan Valley),14.7,26.5,0.0,8.0,11.0,ENE,44.0,8.0
2024/03/19,Calista,WATCH AND ACT,13,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/19,Gidgegannup,ADVICE,13,Millendon (Swan Valley),14.7,26.5,0.0,8.0,11.0,ENE,44.0,8.0
2024/03/19,Gidgegannup,WATCH AND ACT,14,Millendon (Swan Valley),14.7,26.5,0.0,8.0,11.0,ENE,44.0,8.0
2024/03/19,Herne Hill,EMERGENCY WARNING,22,Millendon (Swan Valley),14.7,26.5,0.0,8.0,11.0,ENE,44.0,8.0
2024/03/19,Kwinana Town Centre,WATCH AND ACT,13,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/19,Medina,WATCH AND ACT,13,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/19,Millendon,EMERGENCY WARNING,23,Millendon (Swan Valley),14.7,26.5,0.0,8.0,11.0,ENE,44.0,8.0
2024/03/19,Millendon,WATCH AND ACT,14,Millendon (Swan Valley),14.7,26.5,0.0,8.0,11.0,ENE,44.0,8.0
2024/03/19,Orelia,ADVICE,14,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/19,Parmelia,ADVICE,14,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/19,Parmelia,WATCH AND ACT,13,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/19,Wellard,WATCH AND ACT,13,Garden Island,14.7,27.9,0.0,10.0,12.1,ESE,59.0,14.0
2024/03/20,Baskerville,EMERGENCY WARNING,11,Millendon (Swan Valley),15.0,29.2,0.0,8.8,11.0,NE,37.0,11.0
2024/03/20,Baskerville,WATCH AND ACT,24,Millendon (Swan Valley),15.0,29.2,0.0,8.8,11.0,NE,37.0,11.0
2024/03/20,Herne Hill,EMERGENCY WARNING,11,Millendon (Swan Valley),15.0,29.2,0.0,8.8,11.0,NE,37.0,11.0
2024/03/20,Herne Hill,WATCH AND ACT,24,Millendon (Swan Valley),15.0,29.2,0.0,8.8,11.0,NE,37.0,11.0
2024/03/20,Kwinana Town Centre,BURNT,10,Garden Island,15.3,29.7,0.0,10.0,12.1,E,50.0,9.0
2024/03/20,Millendon,EMERGENCY WARNING,10,Millendon (Swan Valley),15.0,29.2,0.0,8.8,11.0,NE,37.0,11.0
2024/03/20,Millendon,WATCH AND ACT,4,Millendon (Swan Valley),15.0,29.2,0.0,8.8,11.0,NE,37.0,11.0
2024/03/20,Parmelia,BURNT,10,Garden Island,15.3,29.7,0.0,10.0,12.1,E,50.0,9.0
2024/03/21,Baskerville,ADVICE,15,Millendon (Swan Valley),18.3,30.9,0.0,6.8,11.1,ESE,43.0,23.0
2024/03/21,Baskerville,WATCH AND ACT,11,Millendon (Swan Valley),18.3,30.9,0.0,6.8,11.1,ESE,43.0,23.0
2024/03/21,Herne Hill,ADVICE,14,Millendon (Swan Valley),18.3,30.9,0.0,6.8,11.1,ESE,43.0,23.0
2024/03/21,Herne Hill,WATCH AND ACT,11,Millendon (Swan Valley),18.3,30.9,0.0,6.8,11.1,ESE,43.0,23.0
2024/03/21,Millendon,ADVICE,15,Millendon (Swan Valley),18.3,30.9,0.0,6.8,11.1,ESE,43.0,23.0
2024/03/21,Millendon,WATCH AND ACT,11,Millendon (Swan Valley),18.3,30.9,0.0,6.8,11.1,ESE,43.0,23.0
2024/03/22,Armadale,ADVICE,13,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Armadale,EMERGENCY WARNING,15,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Armadale,WATCH AND ACT,22,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Baskerville,ADVICE,10,Millendon (Swan Valley),16.9,29.4,0.0,9.2,11.1,ESE,46.0,1.0
2024/03/22,Bedfordale,ADVICE,13,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Bedfordale,EMERGENCY WARNING,14,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Bedfordale,WATCH AND ACT,22,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Herne Hill,ADVICE,10,Millendon (Swan Valley),16.9,29.4,0.0,9.2,11.1,ESE,46.0,1.0
2024/03/22,Jarrahdale,WATCH AND ACT,22,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Millendon,ADVICE,10,Millendon (Swan Valley),16.9,29.4,0.0,9.2,11.1,ESE,46.0,1.0
2024/03/22,Mount Richon,WATCH AND ACT,22,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Serpentine,WATCH AND ACT,22,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/22,Wungong,WATCH AND ACT,22,Jandakot,16.6,29.2,0.0,10.0,11.1,E,54.0,5.0
2024/03/23,Armadale,WATCH AND ACT,11,Jandakot,15.6,28.4,0.0,10.0,11.1,E,50.0,9.0
2024/03/23,Baskerville,ADVICE,15,Millendon (Swan Valley),16.3,28.6,0.0,9.2,11.1,E,33.0,15.0
2024/03/23,Bedfordale,WATCH AND ACT,11,Jandakot,15.6,28.4,0.0,10.0,11.1,E,50.0,9.0
2024/03/23,Herne Hill,ADVICE,15,Millendon (Swan Valley),16.3,28.6,0.0,9.2,11.1,E,33.0,15.0
2024/03/23,Millendon,ADVICE,10,Millendon (Swan Valley),16.3,28.6,0.0,9.2,11.1,E,33.0,15.0
2024/03/25,Armadale,ADVICE,15,Jandakot,10.0,29.2,0.0,10.0,10.9,W,33.0,15.0
2024/03/25,Baskerville,ADVICE,10,Millendon (Swan Valley),11.5,30.9,0.0,6.4,10.9,SSW,30.0,17.0
2024/03/25,Bedfordale,ADVICE,15,Jandakot,10.0,29.2,0.0,10.0,10.9,W,33.0,15.0
2024/03/25,Herne Hill,ADVICE,10,Millendon (Swan Valley),11.5,30.9,0.0,6.4,10.9,SSW,30.0,17.0
2024/03/25,Herne Hill,BURNT,15,Millendon (Swan Valley),11.5,30.9,0.0,6.4,10.9,SSW,30.0,17.0
2024/03/25,Millendon,ADVICE,10,Millendon (Swan Valley),11.5,30.9,0.0,6.4,10.9,SSW,30.0,17.0
2024/03/26,Armadale,BURNT,11,Jandakot,8.2,31.4,0.0,10.0,11.4,WSW,26.0,11.0
2024/03/26,Bedfordale,BURNT,11,Jandakot,8.2,31.4,0.0,10.0,11.4,WSW,26.0,11.0
2024/03/26,Brookdale,EMERGENCY WARNING,15,Jandakot,8.2,31.4,0.0,10.0,11.4,WSW,26.0,11.0
2024/03/31,Armadale,ADVICE,17,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Armadale,BURNT,20,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Hazelmere,ADVICE,1,Perth Airport,15.1,30.8,0.0,4.6,10.8,SE,56.0,15.0
2024/03/31,Helena Valley,ADVICE,1,Gooseberry Hill,16.1,29.8,0.0,10.0,12.1,ESE,76.0,23.0
2024/03/31,Hilbert,BURNT,20,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
